price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area,price_per_m2,kecamatan,kabupaten,loc_encoded
278000000.0,https://www.rumah123.com/properti/sleman/hos17078097/,Rumah 270 Jutaan 30 Menit Ke Malioboro Jogja Dan Bandara Yia,"Gamping, Sleman",2.0,1.0,2.0,71.0,36.0,7722222.222222222,Gamping,Sleman,13
890000000.0,https://www.rumah123.com/properti/sleman/hos17135360/,Rumah Unit Terbatas Free Semua Biaya Dekat Budi Mulia 2,"Ngemplak, Sleman",5.0,2.0,2.0,142.0,110.0,8090909.090909091,Ngemplak,Sleman,37
890000000.0,https://www.rumah123.com/properti/sleman/hos17135357/,Rumah Unit Terbatas Free Semua Biaya Dekat Budi Mulia 2,"Ngemplak, Sleman",5.0,2.0,1.0,142.0,110.0,8090909.090909091,Ngemplak,Sleman,37
760000000.0,https://www.rumah123.com/properti/sleman/hos17135323/,Rumah Cantik Dalam Cluster Di Dekat Kampus Uii,"Ngemplak, Sleman",4.0,2.0,1.0,132.0,90.0,8444444.444444444,Ngemplak,Sleman,37
760000000.0,https://www.rumah123.com/properti/sleman/hos17135322/,Rumah Cantik Dalam Cluster Di Dekat Kampus Uii,"Ngemplak, Sleman",4.0,2.0,1.0,132.0,90.0,8444444.444444444,Ngemplak,Sleman,37
699000000.0,https://www.rumah123.com/properti/sleman/hos17135252/,Rumah Siap Huni Cantik Biaya All In Dekat Unriyo Tajem,"Ngemplak, Sleman",3.0,2.0,1.0,120.0,75.0,9320000.0,Ngemplak,Sleman,37
699000000.0,https://www.rumah123.com/properti/sleman/hos17135249/,Rumah Siap Huni Cantik Biaya All In Dekat Unriyo Tajem,"Ngemplak, Sleman",3.0,2.0,1.0,120.0,75.0,9320000.0,Ngemplak,Sleman,37
945000000.0,https://www.rumah123.com/properti/sleman/hos17135228/,Rumah Siap Huni Mudah Dijangkau Dekat Kampus Uii,"Ngaglik, Sleman",3.0,2.0,1.0,145.0,85.0,11117647.05882353,Ngaglik,Sleman,36
945000000.0,https://www.rumah123.com/properti/sleman/hos17135226/,Rumah Siap Huni Mudah Dijangkau Dekat Kampus Uii,"Ngaglik, Sleman",3.0,2.0,3.0,145.0,85.0,11117647.05882353,Ngaglik,Sleman,36
675000000.0,https://www.rumah123.com/properti/sleman/hos17135193/,Rumah Baru Dan Siap Huni Dekat Rs Bhayangkara Di Kalasan,"Kalasan, Sleman",3.0,2.0,1.0,125.0,65.0,10384615.384615384,Kalasan,Sleman,23
675000000.0,https://www.rumah123.com/properti/sleman/hos17135191/,Rumah Baru Dan Siap Huni Dekat Rs Bhayangkara Di Kalasan,"Kalasan, Sleman",3.0,2.0,1.0,125.0,65.0,10384615.384615384,Kalasan,Sleman,23
550000000.0,https://www.rumah123.com/properti/sleman/hos10840235/,DEKAT UGM!! Rumah 2 lantai HARGA 1 LANTAI !!,"Kaliurang, Sleman",4.0,2.0,1.0,116.0,85.0,6470588.235294118,Kaliurang,Sleman,24
2500000000.0,https://www.rumah123.com/properti/sleman/hos17135101/,Rumah Mewah Modern Kontemporer Jalan Kaliurang 8 mnt Kampus UII Jogja,"Ngaglik, Sleman",4.0,3.0,2.0,169.0,200.0,12500000.0,Ngaglik,Sleman,36
2200000000.0,https://www.rumah123.com/properti/bantul/hos17135057/,Dijual Rumah Murah Strategis dua Lantai Bangunan kokoh,"Banguntapan, Bantul",5.0,2.0,4.0,255.0,280.0,7857142.857142857,Banguntapan,Bantul,1
875000000.0,https://www.rumah123.com/properti/sleman/hos15828672/,Rumah Guedee Mantapp poll murahnya dekat uii jakal,"Ngemplak, Sleman",4.0,2.0,2.0,139.0,120.0,7291666.666666667,Ngemplak,Sleman,37
525000000.0,https://www.rumah123.com/properti/bantul/hos17134813/,Rumah Murah Lingkungan Nyaman Area Sewon Cocok Keluarga Dekat Isi,"Sewon, Bantul",3.0,1.0,1.0,112.0,75.0,7000000.0,Sewon,Bantul,53
3900000000.0,https://www.rumah123.com/properti/sleman/hos17134763/,Rumah Besar Murah Nyaman Dlm Perum Cocok Untuk Keluarga Dekat Hyatt,"Ngaglik, Sleman",5.0,3.0,2.0,203.0,280.0,13928571.42857143,Ngaglik,Sleman,36
1750000000.0,https://www.rumah123.com/properti/yogyakarta/hos17134721/,Dijual Cepat Rumah Homestay Full Furnished Area Kota Jero Beteng,"Kraton, Yogyakarta",5.0,6.0,1.0,347.0,250.0,7000000.0,Kraton,Yogyakarta,28
550000000.0,https://www.rumah123.com/properti/bantul/hos17134724/,Jual Kos Murah di Banguntapan Dekat Kampus,"Banguntapan, Bantul",6.0,3.0,1.0,94.0,94.0,5851063.829787234,Banguntapan,Bantul,1
1200000000.0,https://www.rumah123.com/properti/bantul/hos16788706/,Rumah Perumahan Dekat Bandara Yia Sedayu Yogyakarta,"Sedayu, Bantul",3.0,3.0,2.0,101.0,1012.0,1185770.7509881423,Sedayu,Bantul,50
850000000.0,https://www.rumah123.com/properti/sleman/hos17134482/,Rumah Minimalis Siap Huni Di Jalan Kaliurang Km11 Ngaglik Sleman,"Ngaglik, Sleman",3.0,1.0,1.0,99.0,70.0,12142857.142857144,Ngaglik,Sleman,36
1290000000.0,https://www.rumah123.com/properti/sleman/hos17134396/,Rumah Siap Huni 2 Lantai Murah Di Tirtoadi Mlati Sleman Yogyakarta,"Mlati, Sleman",3.0,2.0,1.0,100.0,115.0,11217391.304347826,Mlati,Sleman,34
750000000.0,https://www.rumah123.com/properti/sleman/hos17134343/,Rumah Siap Huni Dekat Spbu Kadisoka Purwomartani Kalasan Sleman,"Purwomartani   , Sleman",4.0,2.0,1.0,114.0,83.0,9036144.578313254,Purwomartani,Sleman,47
575000000.0,https://www.rumah123.com/properti/sleman/hos17134341/,Rumah Siap Huni Dekat Pamela 7 Di Purwomartani Kalasan Sleman,"Purwomartani   , Sleman",3.0,2.0,1.0,100.0,80.0,7187500.0,Purwomartani,Sleman,47
799000000.0,https://www.rumah123.com/properti/sleman/hos17134297/,Rumah Siap Huni Dalam Cluster Dekat Sd Model Wedomartani Ngemplak Sleman,"Ngemplak, Sleman",4.0,2.0,1.0,110.0,150.0,5326666.666666667,Ngemplak,Sleman,37
590000000.0,https://www.rumah123.com/properti/sleman/hos17134225/,Rumah 2 Lantai Siap Huni Di Purwomartani Kalasan Sleman,"Purwomartani   , Sleman",3.0,2.0,1.0,88.0,110.0,5363636.363636363,Purwomartani,Sleman,47
495000000.0,https://www.rumah123.com/properti/sleman/hos17134220/,Rumah Minimalis Siap Huni Dalam Perumahan Jalan Kaliurang Jogja Wedomartani Ngemplak Sleman Yogyakarta,"Ngemplak, Sleman",2.0,1.0,1.0,72.0,72.0,6875000.0,Ngemplak,Sleman,37
495000000.0,https://www.rumah123.com/properti/bantul/hos16218120/,Rumah Dekat Kampus Uad di Jl Imogiri Barat Km 13 Siap Bangun,"Jetis, Bantul",3.0,1.0,1.0,50.0,168.0,2946428.5714285714,Jetis,Bantul,20
200000000.0,https://www.rumah123.com/properti/sleman/hos17039183/,Rumah Paling Murah Cicilan 1jt Di Moyudan Sleman,"Moyudan, Sleman",2.0,1.0,1.0,60.0,30.0,6666666.666666667,Moyudan,Sleman,35
265000000.0,https://www.rumah123.com/properti/bantul/hos16920811/,Rumah Cantik 10 Menit Dari Kampus Umy Di Kasihan Bantul,"Kasihan, Bantul",2.0,1.0,1.0,60.0,36.0,7361111.111111111,Kasihan,Bantul,26
529000000.0,https://www.rumah123.com/properti/bantul/hos14161574/,Rumah Dekat Uad Siap Bangun 3 Kt di Kauman Pleret Jogja Selatan,"Plered, Bantul",2.0,1.0,2.0,110.0,52.0,10173076.923076924,Plered,Bantul,44
789000000.0,https://www.rumah123.com/properti/bantul/hos17133821/,5 Mnit Rsu Rajawali Citra Rumah di Banguntapan Dekat Giwangan SHM,"Plered, Bantul",3.0,2.0,1.0,75.0,70.0,11271428.57142857,Plered,Bantul,44
2600000000.0,https://www.rumah123.com/properti/sleman/hos16333486/,Dijual Rumah Murah Full Furnish di Jln.Kadisoka Maguwoharjo sleman,"Condong Catur, Sleman",4.0,5.0,3.0,150.0,190.0,13684210.52631579,Condong Catur,Sleman,9
2100000000.0,https://www.rumah123.com/properti/yogyakarta/hos16678368/,Rumah Super Mewah Dekat Kampus Umy Jogja,"Wirobrajan, Yogyakarta",4.0,3.0,2.0,200.0,125.0,16800000.0,Wirobrajan,Yogyakarta,62
810000000.0,https://www.rumah123.com/properti/sleman/hos17121367/,"Rumah di Jl Margomulyo Dekat Demak Ijo, Sleman","Godean, Sleman",3.0,2.0,1.0,106.0,106.0,7641509.433962264,Godean,Sleman,15
1650000000.0,https://www.rumah123.com/properti/sleman/hos16972941/,Dijual Villa Amarila Sleman Dekat Dengan Kampus Uii,"Ngaglik, Sleman",3.0,3.0,2.0,230.0,67.0,24626865.67164179,Ngaglik,Sleman,36
1940000000.0,https://www.rumah123.com/properti/sleman/hos16920961/,Rumah Mewah Harga Murah Di Mlati Sleman Yogyakarta,"Mlati, Sleman",3.0,3.0,2.0,102.0,138.0,14057971.014492754,Mlati,Sleman,34
690000000.0,https://www.rumah123.com/properti/yogyakarta/hos16935192/,Rumah Siap Huni SHM Maguwoharjo Depok Sleman,"Maguwoharjo, Yogyakarta",3.0,2.0,1.0,97.0,70.0,9857142.857142856,Maguwoharjo,Yogyakarta,31
700000000.0,https://www.rumah123.com/properti/sleman/hos17133668/,Rumah Siap Huni Dalam Perumahan Di Kalasan Sleman,"Kalasan, Sleman",3.0,1.0,1.0,108.0,85.0,8235294.117647059,Kalasan,Sleman,23
890000000.0,https://www.rumah123.com/properti/yogyakarta/hos17131958/,"Rumah 2 Lantai di Banguntapan Dekat Gedong Kuning, Kotagede Kpr","Kotagede, Yogyakarta",3.0,2.0,1.0,85.0,70.0,12714285.714285715,Kotagede,Yogyakarta,27
2430000000.0,https://www.rumah123.com/properti/sleman/hos17131929/,Jual Rumah Mewah 1 Rumah Gratis 1 Rumah Investasi,"Sleman, Sleman",4.0,3.0,1.0,192.0,135.0,18000000.0,Sleman,Sleman,55
2400000000.0,https://www.rumah123.com/properti/sleman/hos17131897/,Segera Miliki Rumah Mewah 1 Rumah Gratis 1 Rumah Investasi Sleman,"Sleman, Sleman",4.0,3.0,1.0,187.0,135.0,17777777.777777776,Sleman,Sleman,55
2490000000.0,https://www.rumah123.com/properti/sleman/hos17131895/,Dijual Rumah Kolam Renang Bonus 1 Rumah Sleman Jogja,"Sleman, Sleman",4.0,3.0,1.0,200.0,135.0,18444444.444444444,Sleman,Sleman,55
2400000000.0,https://www.rumah123.com/properti/sleman/hos17131858/,Dijual Rumah Mewah Bonus 1 Rumah Sleman Jogja,"Sleman, Sleman",4.0,3.0,1.0,182.0,2408150000.0,0.9966156593235471,Sleman,Sleman,55
2650000000.0,https://www.rumah123.com/properti/sleman/hos17131481/,Beli Rumah Premium Gratis Rumah Investasi Sleman Jogja,"Sleman, Sleman",4.0,3.0,1.0,213.0,135.0,19629629.62962963,Sleman,Sleman,55
675000000.0,https://www.rumah123.com/properti/yogyakarta/hos17131467/,"Rumah Murah Strategis di Banguntapan Dekat Kotagede, Giwangan SHM","Kotagede, Yogyakarta",2.0,1.0,1.0,85.0,45.0,15000000.0,Kotagede,Yogyakarta,27
155000000.0,https://www.rumah123.com/properti/sleman/hos17131380/,"Dekat Puskesmas Ngemplak 2, Luas 88 M2, Kemana Aja Dekat","Ngaglik, Sleman",2.0,1.0,1.0,88.0,36.0,4305555.555555556,Ngaglik,Sleman,36
954000000.0,https://www.rumah123.com/properti/bantul/hos15401872/,INFO RUMAH BARU & FULL FURNISHED diperumahan elite Jogja Barat,"Sedayu, Bantul",2.0,1.0,1.0,115.0,50.0,19080000.0,Sedayu,Bantul,50
835000000.0,https://www.rumah123.com/properti/bantul/hos17080583/,"1 Unit Saja, Rumah 3 Kamar Tidur Dalam Perumahan Di Banguntapan","Banguntapan, Bantul",3.0,2.0,1.0,102.0,65.0,12846153.846153846,Banguntapan,Bantul,1
397000000.0,https://www.rumah123.com/properti/sleman/hos16817127/,Rumah Murah Harga 300 Jutaan 7 Menit Ke Pasar Sleman,"Sleman, Sleman",2.0,1.0,2.0,101.0,42.0,9452380.952380951,Sleman,Sleman,55
1200000000.0,https://www.rumah123.com/properti/sleman/hos17131125/,RUMAH MEWAH KONTEMPORER MODERN 2 LANTAI DI PURWOMARTANI DEKAT SWALAYAN PAMELA 7,"Purwomartani   , Sleman",3.0,3.0,1.0,90.0,107.0,11214953.271028038,Purwomartani,Sleman,47
1650000000.0,https://www.rumah123.com/properti/bantul/hos17131015/,Rumah 2 Lantai Cantik Ring Road Selatan Dekat UMY Yogyakarta,"Kasihan, Bantul",3.0,2.0,2.0,154.0,110.0,15000000.0,Kasihan,Bantul,26
227000000.0,https://www.rumah123.com/properti/yogyakarta/hos17130986/,Di Perum The Palm 2 Rumah Siap Bangun Hanya 200 Jt an,"Maguwoharjo, Yogyakarta",2.0,1.0,1.0,60.0,28.0,8107142.857142857,Maguwoharjo,Yogyakarta,31
1850000000.0,https://www.rumah123.com/properti/sleman/hos17130977/,Rumah Siap Huni Full Furnish Di Maguwoharjo Sleman,"Ngemplak, Sleman",3.0,2.0,2.0,116.0,115.0,16086956.52173913,Ngemplak,Sleman,37
325000000.0,https://www.rumah123.com/properti/bantul/hos16266915/,Rumah Dekat Rs Uii di Pandak Bantul Jogja Proses Bangun,"Bantul, Bantul",2.0,1.0,1.0,74.0,50.0,6500000.0,Bantul,Bantul,2
475000000.0,https://www.rumah123.com/properti/bantul/hos11528273/,Rumah Siap Huni Dekat Sekolah Internasional Kesatuan Bangsa Jogja,"Sedayu, Bantul",2.0,1.0,1.0,78.0,36.0,13194444.444444444,Sedayu,Bantul,50
650000000.0,https://www.rumah123.com/properti/bantul/hos17123236/,Rumah Siap Bangun di Perum Villa Argomulyo Sedayu Jogja,"Sedayu, Bantul",2.0,1.0,1.0,85.0,48.0,13541666.666666666,Sedayu,Bantul,50
455000000.0,https://www.rumah123.com/properti/bantul/hos14461810/,Rumah Siap Huni di Jl Wates Km 9 Sedayu Bantul Dekat Rs Pku Gamping,"Sedayu, Bantul",2.0,1.0,1.0,45.0,83.0,5481927.710843373,Sedayu,Bantul,50
795000000.0,https://www.rumah123.com/properti/sleman/hos17130644/,"Dijual rumah murah Gamping Sleman dekat RS PKU Gamping,UNU,Umy,Ambarketawang","Gamping, Sleman",3.0,2.0,2.0,141.0,130.0,6115384.615384615,Gamping,Sleman,13
1290000000.0,https://www.rumah123.com/properti/bantul/hos17130561/,Rumah Mewah Dekat Kampus Uad di Ngipik Banguntapan Siap Huni,"Banguntapan, Bantul",4.0,3.0,1.0,99.0,105.0,12285714.285714285,Banguntapan,Bantul,1
1300000000.0,https://www.rumah123.com/properti/sleman/hos17130476/,Rumah Siap Huni 2 Lantai Fully Furnished Di Godean Sleman,"Godean, Sleman",3.0,3.0,1.0,77.0,130.0,10000000.0,Godean,Sleman,15
2130000000.0,https://www.rumah123.com/properti/sleman/hos17130439/,"19 Menit Stasiun Tugu, Bale Bhavana Residence, Rumah Mewah","Mlati, Sleman",3.0,2.0,1.0,111.0,107.0,19906542.056074765,Mlati,Sleman,34
3370000000.0,https://www.rumah123.com/properti/sleman/hos17130435/,"Sleman, Dekat Bale Mulia, Kayu Jati Perhutani","Mlati, Sleman",3.0,3.0,3.0,166.0,135.0,24962962.962962963,Mlati,Sleman,34
2390000000.0,https://www.rumah123.com/properti/sleman/hos17130415/,Rumah 2 Lantai Mewah Di Mlati Sleman Hanya 5 Menit Kampus Ugm,"Mlati, Sleman",4.0,4.0,2.0,110.0,70.0,34142857.14285714,Mlati,Sleman,34
685000000.0,https://www.rumah123.com/properti/sleman/hos17130401/,Rumah SHM Dlm Cluster Pemda Sleman Yogyakarta,"Sleman, Sleman",3.0,2.0,1.0,100.0,70.0,9785714.285714285,Sleman,Sleman,55
3300000000.0,https://www.rumah123.com/properti/sleman/hos17130346/,Rumah 2 Lantai Dalam Cluster Elit Di Jalan Kaliurang Km 9,"Ngaglik, Sleman",3.0,2.0,2.0,148.0,135.0,24444444.444444444,Ngaglik,Sleman,36
1290000000.0,https://www.rumah123.com/properti/bantul/hos17130328/,Rumah Mewah Dekat Kampus Uad di Ngipik Banguntapan Siap Huni,"Banguntapan, Bantul",4.0,3.0,1.0,99.0,105.0,12285714.285714285,Banguntapan,Bantul,1
885000000.0,https://www.rumah123.com/properti/sleman/hos17130284/,"Terlaris, Rumah Terbaik Di Utara Maguwoharjo Gratis Pajak","Ngemplak, Sleman",4.0,2.0,2.0,142.0,110.0,8045454.545454546,Ngemplak,Sleman,37
1720000000.0,https://www.rumah123.com/properti/sleman/hos17130280/,Rumah 2 Lantai Siap Huni Furnished Di Sleman Jalan Kaliurang,"Ngaglik, Sleman",3.0,2.0,2.0,93.0,75.0,22933333.333333332,Ngaglik,Sleman,36
270000000.0,https://www.rumah123.com/properti/sleman/hos17130265/,Rumah Siap Huni Dalam Perumahan Di Kawasan Strategis Prambanan,"Condong Catur, Sleman",2.0,1.0,1.0,61.0,30.0,9000000.0,Condong Catur,Sleman,9
675000000.0,https://www.rumah123.com/properti/yogyakarta/hos17130241/,Promo Kpr Cicilan Ringan Rumah di Banguntapan Dkat Ringroad Timur,"Bantul, Yogyakarta",2.0,1.0,1.0,85.0,45.0,15000000.0,Bantul,Yogyakarta,3
260000000.0,https://www.rumah123.com/properti/sleman/hos17036295/,Rumah Murah Di Jogja Bisa Kpr Dp Minim Lokasi Dalam Cluster,"Gamping, Sleman",2.0,1.0,2.0,71.0,36.0,7222222.222222222,Gamping,Sleman,13
255000000.0,https://www.rumah123.com/properti/yogyakarta/hos17130163/,Rumah Siap Huni Cantik Minimalis Modern Harga Terjangkau di Prambanan,"Danurejan, Yogyakarta",1.0,2.0,1.0,62.0,40.0,6375000.0,Danurejan,Yogyakarta,10
195000000.0,https://www.rumah123.com/properti/yogyakarta/hos17128372/,Rumah Baru Minimalis Modern 200 Jt An Lokasi Strategis Dan Nyaman,"Seturan, Yogyakarta",1.0,1.0,1.0,60.0,28.0,6964285.714285715,Seturan,Yogyakarta,52
80000000.0,https://www.rumah123.com/properti/yogyakarta/hos17121264/,"Rumah Nyaman di Condongcatur, Siap Huni Termurah Dekat Kampus Upn","Seturan, Yogyakarta",3.0,2.0,1.0,84.0,84.0,952380.9523809524,Seturan,Yogyakarta,52
790000000.0,https://www.rumah123.com/properti/bantul/hos17130136/,"Rumah di Banguntapan 5km Ke Pasar Kotagede, Legalitas Hak Milik","Bantul, Bantul",3.0,2.0,2.0,77.0,60.0,13166666.666666666,Bantul,Bantul,2
549000000.0,https://www.rumah123.com/properti/sleman/hos17130124/,Rumah Modern Scandinavian Di Sleman Timur Suasana Homey,"Ngaglik, Sleman",2.0,1.0,1.0,90.0,45.0,12200000.0,Ngaglik,Sleman,36
585000000.0,https://www.rumah123.com/properti/sleman/hos17130113/,Rumah Minimalis di Mejing Gamping Sleman. SHM,"Gamping, Sleman",2.0,1.0,1.0,80.0,55.0,10636363.636363637,Gamping,Sleman,13
1700000000.0,https://www.rumah123.com/properti/sleman/hos17130054/,Rumah Mewah 2 Lantai Di Tengah Kota Jogja Dekat Ugm Dan Mal,"Ngaglik, Sleman",3.0,3.0,1.0,96.0,70.0,24285714.285714287,Ngaglik,Sleman,36
1500000000.0,https://www.rumah123.com/properti/sleman/hos16957100/,Rumah Baru 2 Lantai Dekat Stadion Maguwoharjo Dan Amikom,"Depok, Sleman",5.0,3.0,2.0,115.0,156.0,9615384.615384616,Depok,Sleman,12
280000000.0,https://www.rumah123.com/properti/gunung-kidul/hos17129879/,"Rumah Modern 2 Menit Rs Panti Rahayu,bisa Kpr,dp Ringan,shm","Wonosari, Gunung Kidul",2.0,1.0,1.0,100.0,100.0,2800000.0,Wonosari,Gunung Kidul,63
350000000.0,https://www.rumah123.com/properti/sleman/hos17129847/,Rumah Siap Huni Paling Murah di Sleman Yogyakarta,"Moyudan, Sleman",2.0,1.0,2.0,103.0,50.0,7000000.0,Moyudan,Sleman,35
2970000000.0,https://www.rumah123.com/properti/sleman/hos17129798/,Kost Eksklusif Kamar 13 Di Jalan Palagan Dekat Hyatt Kampus Ugm,"Ngaglik, Sleman",12.0,12.0,2.0,210.0,250.0,11880000.0,Ngaglik,Sleman,36
598000000.0,https://www.rumah123.com/properti/sleman/hos17129775/,"Kavling Siap Bangun Dkt Blok O,janti,gedongkuning,kotagede,jec","Berbah, Sleman",2.0,1.0,1.0,90.0,40.0,14950000.0,Berbah,Sleman,4
675000000.0,https://www.rumah123.com/properti/bantul/hos17129644/,"Lokasi Strategis Dekat Jogja Kota,babarsari,janti,jec,bisa Kpr","Bantul, Bantul",2.0,1.0,1.0,85.0,45.0,15000000.0,Bantul,Bantul,2
1450000000.0,https://www.rumah123.com/properti/yogyakarta/hos17129627/,Tjokro Heritage Rumah Mewah Dua Lantai Di Pusat Kota Jogja,"Tegalrejo, Yogyakarta",2.0,2.0,2.0,72.0,84.0,17261904.76190476,Tegalrejo,Yogyakarta,57
480000000.0,https://www.rumah123.com/properti/bantul/hos11437932/,Rumah Dekat Kampus Umy Siap Huni di Kalirandu Bangunjiwo,"Kasihan, Bantul",3.0,1.0,2.0,98.0,50.0,9600000.0,Kasihan,Bantul,26
1950000000.0,https://www.rumah123.com/properti/sleman/hos16999796/,"Rumah Full Furnished, Utara Pakuwon Mall Di Concat, Sleman","Depok, Sleman",3.0,3.0,1.0,128.0,188.0,10372340.425531914,Depok,Sleman,12
2200000000.0,https://www.rumah123.com/properti/sleman/hos17089545/,"Rumah Mewah, 2 Lantai Dekat Jalan Kaliurang Km 7 Di Sleman","Depok, Sleman",3.0,3.0,2.0,139.0,125.0,17600000.0,Depok,Sleman,12
690000000.0,https://www.rumah123.com/properti/bantul/hos17129563/,"Rumah Modern 10 Menit Kampus Uad,kotagede,giwangan,bisa Kpr,shm","Bantul, Bantul",3.0,2.0,2.0,76.0,60.0,11500000.0,Bantul,Bantul,2
1800000000.0,https://www.rumah123.com/properti/bantul/hos17048596/,Rumah Mewah Dengan Kolam Renang Di Sleman Hanya 1 Milyaran,"Banguntapan, Bantul",3.0,2.0,2.0,150.0,110.0,16363636.363636363,Banguntapan,Bantul,1
850000000.0,https://www.rumah123.com/properti/sleman/hos16277320/,Hunian Modern Minimalis Dekat Jln Solo Maguwo,"Depok, Sleman",3.0,2.0,1.0,100.0,80.0,10625000.0,Depok,Sleman,12
556000000.0,https://www.rumah123.com/properti/sleman/hos17129460/,Rumah Modern Ala Milenial Di Selatan Jl Jogja solo Mulai 500jt an,"Berbah, Sleman",2.0,1.0,1.0,84.0,46.0,12086956.52173913,Berbah,Sleman,4
1820000000.0,https://www.rumah123.com/properti/sleman/hos17129366/,Rumah Dijual di Yogyakarta,"Depok, Sleman",3.0,3.0,1.0,110.0,129.0,14108527.131782945,Depok,Sleman,12
1300000000.0,https://www.rumah123.com/properti/sleman/hos17129299/,Rumah Joglo Dengan Kolam Renang Dekat Kawasan Candi Prambanan,"Ngaglik, Sleman",5.0,6.0,1.0,320.0,142.0,9154929.57746479,Ngaglik,Sleman,36
1390000000.0,https://www.rumah123.com/properti/sleman/hos17089288/,RUMAH CANTIK AREA JAKAL KM 7 DKT PASAR KOLOMBO UGM,"Ngaglik, Sleman",3.0,2.0,1.0,103.0,90.0,15444444.444444444,Ngaglik,Sleman,36
435000000.0,https://www.rumah123.com/properti/bantul/hos15407990/,Rumah Siap Huni Dekat Rsud Bantul Kota di Jl Parangtritis Km 10,"Bantul, Bantul",2.0,1.0,1.0,90.0,45.0,9666666.666666666,Bantul,Bantul,2
1350000000.0,https://www.rumah123.com/properti/sleman/hos16746858/,Jual Rumah Berbah Sleman One Gate System Jl Solo Jogja,"Sleman, Sleman",3.0,2.0,1.0,103.0,100.0,13500000.0,Sleman,Sleman,55
1350000000.0,https://www.rumah123.com/properti/sleman/hos16746856/,Jual Rumah Ada Jacuzzi Selatan Aau,"Sleman, Sleman",3.0,2.0,1.0,103.0,100.0,13500000.0,Sleman,Sleman,55
495000000.0,https://www.rumah123.com/properti/bantul/hos16216220/,Rumah Dekat Kampus Uad di Jl Imogiri Barat Km 13 Siap Bangun,"Jetis, Bantul",3.0,1.0,3.0,168.0,50.0,9900000.0,Jetis,Bantul,20
1350000000.0,https://www.rumah123.com/properti/sleman/hos16746853/,Rumah Super Mewah One Gate System Selatan Aau Jogja Sleman,"Sleman, Sleman",3.0,2.0,1.0,103.0,100.0,13500000.0,Sleman,Sleman,55
270000000.0,https://www.rumah123.com/properti/sleman/hos17129192/,Rumah Minimalis Siap Kpr Harga 200 Jt an di Prambanan,"Prambanan, Sleman",2.0,1.0,1.0,61.0,30.0,9000000.0,Prambanan,Sleman,46
2230000000.0,https://www.rumah123.com/properti/sleman/hos16789963/,Rumah Mewah Sleman Selangkah Ke Waterpark Citragrand Lingkungan Perumahan,"Sleman, Sleman",4.0,3.0,1.0,186.0,125.0,17840000.0,Sleman,Sleman,55
2190000000.0,https://www.rumah123.com/properti/sleman/hos16789964/,Rumah di Jogja 200 M Dari Jalan Wates Akses Lebar Jalan Aspal,"Sleman, Sleman",4.0,3.0,1.0,182.0,125.0,17520000.0,Sleman,Sleman,55
2290000000.0,https://www.rumah123.com/properti/sleman/hos16789966/,Rumah Mewah Sleman 200 M Dari Jalan Wates Akses Lebar Jalan Aspal,"Sleman, Sleman",4.0,3.0,1.0,196.0,125.0,18320000.0,Sleman,Sleman,55
2260000000.0,https://www.rumah123.com/properti/sleman/hos16789968/,Rumah Sleman SHM + Imb 200 M Dari Jalan Wates,"Sleman, Sleman",4.0,3.0,1.0,192.0,125.0,18080000.0,Sleman,Sleman,55
2320000000.0,https://www.rumah123.com/properti/sleman/hos16789970/,Rumah Di Sleman Di Jalan Wates Km 8 Lingkungan Perumahan,"Sleman, Sleman",4.0,3.0,1.0,200.0,125.0,18560000.0,Sleman,Sleman,55
3080000000.0,https://www.rumah123.com/properti/sleman/hos17113772/,Kost Dijual Jogja Barat Kampus Uii Private Pool SHM Pecah Imb,"Sleman, Sleman",10.0,10.0,1.0,179.0,211.0,14597156.398104265,Sleman,Sleman,55
1650000000.0,https://www.rumah123.com/properti/sleman/hos16973008/,Dijual Villa Strategis Di Ngagik Sleman Dengan Kolam Renang,"Ngaglik, Sleman",3.0,3.0,2.0,230.0,67.0,24626865.67164179,Ngaglik,Sleman,36
1650000000.0,https://www.rumah123.com/properti/sleman/hos16972988/,Villa Estetik Amarilla Di Sleman Cocok Untuk Investasi,"Ngaglik, Sleman",3.0,3.0,2.0,230.0,67.0,24626865.67164179,Ngaglik,Sleman,36
750000000.0,https://www.rumah123.com/properti/sleman/hos17071346/,DIBAWAH HARGA PASAR! RUMAH KOKOH STRATEGIS HOOK DALAM PERUMAHAN GRAHA BANYURADEN GAMPING SLEMAN,"Gamping, Sleman",1.0,2.0,1.0,118.0,90.0,8333333.333333333,Gamping,Sleman,13
260000000.0,https://www.rumah123.com/properti/kulon-progo/hos16877602/,Dijual Rumah Murah Di Jogja Harga 200 Jutaan Dekat Exit Toll,"Sentolo, Kulon Progo",2.0,1.0,2.0,71.0,36.0,7222222.222222222,Sentolo,Kulon Progo,51
260000000.0,https://www.rumah123.com/properti/kulon-progo/hos16877550/,Rumah 200 Jutaan Di Jogja Dalam Cluster Strategis Sentolo,"Sentolo, Kulon Progo",2.0,1.0,2.0,71.0,36.0,7222222.222222222,Sentolo,Kulon Progo,51
350000000.0,https://www.rumah123.com/properti/kulon-progo/hos17128797/,Di Jual Rumah Cluster Terlaris di Kulon Progo,"Sentolo, Kulon Progo",1.0,1.0,1.0,71.0,36.0,9722222.222222222,Sentolo,Kulon Progo,51
